,SMILES,measurement_type,measurement_value,Kinase_name
8766,N#CC1CCN(C(=O)OC2COC2)CC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,pIC50,8.52,JAK1
9469,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCc3ccccc3Cl)cc2)n1,pIC50,9.3,JAK1
2892,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(Cc3cccc(O)c3)C4)n[nH]c2c1,pIC50,8.59,JAK1
4972,COc1cc(-c2cnc3cccc(-c4ccc(CC(=O)N5CCS(=O)(=O)CC5)cc4)c3n2)cc(OC)c1OC,pIC50,8.29,JAK2
4873,COCCNc1ncc(-c2cnc3[nH]ccc3n2)c(NC2CCCN(S(C)(=O)=O)C2)n1,pIC50,10.97,JAK3
988,CC(C)CS(=O)(=O)N1CCCC(Nc2nc(N)ncc2-c2cnc3[nH]ccc3n2)C1,pKi,12.24,JAK3
4702,CNS(=O)(=O)N(C)C1CCN(c2ncnc3[nH]ccc23)C1,pIC50,6.92,JAK1
8163,N#CC1CC(NCC2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,6.62,JAK2
170,CC(=O)N1CCN(S(=O)(=O)c2ccc(Nc3nn(C4CCCCC4C#N)cc3C(N)=O)cc2)CC1,pIC50,9.3,JAK1
8723,N#CC1CN(C(=O)OCC(F)F)CCC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,pIC50,6.88,JAK2
2499,CCOC(=O)C(C)NC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,pIC50,6.25,JAK2
7378,c1nc(CCNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c[nH]1,pIC50,7.0,TYK2
10650,N#CCCCN1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,pKi,9.08,JAK2
8920,c1cncc(-c2cccn3nc(Nc4ccc(N5CCOCC5)cc4)nc23)c1,pIC50,7.59,JAK2
10082,O=C(NC1CCOCC1)c1cnn2ccc(NC3Cc4ccccc4C3)nc12,pKi,7.4,JAK3
5359,CS(=O)(=O)N1CCCC(Nc2nc(N)ncc2-c2cnc3[nH]ccc3n2)C1,pIC50,10.15,JAK2
4640,CNC(=O)OC1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C(C#N)C1,pIC50,7.92,JAK2
8739,N#CC1CN(CC2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,pIC50,7.18,JAK2
4679,CNC1CCC(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)C(C#N)C1,pIC50,10.1,JAK1
7030,NC(=O)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.54,TYK2
3214,CN(C)C1CCN(c2nc(-c3cc(Cl)ccc3OC(F)F)c(NC(=O)c3cnn4cccnc34)s2)CC1,pKi,9.08,JAK2
10555,N#CC1CN(C2CCN(C(=O)Cn3cc(NC(=O)c4cnn5cccnc45)c(-c4cc(Cl)ccc4OC(F)F)n3)CC2)C1,pKi,9.35,JAK1
2184,CCC1CN(C(=O)C2(C#N)CC2)CC1Nc1c(C(N)=O)cnn2cc(-c3cnn(CC)c3)nc12,pIC50,9.0,JAK1
7703,Fc1cc(C(F)(F)F)ccc1CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.7,JAK1
8994,N#CCC1(n2cc(C(N)=O)c(Nc3ccc(C4CC4)nc3)n2)CCN(C(=O)OCC(F)F)CC1,pIC50,7.96,JAK2
4579,CN1CN(C2CCC(CNCC(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,pIC50,8.7,JAK1
10710,O=C(Nc1cn(CCNCc2ccncc2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,pKi,9.4,JAK2
10127,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OCCCn2ccnc2)c1,pIC50,6.89,JAK3
8778,N#CC1CCN(C(=O)OCCF)CC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,pIC50,8.22,JAK1
2693,C=C(CO)C(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,pIC50,10.7,JAK1
3461,CN(CCO)C1CCN(C(=O)Cn2cc(NC(=O)c3c(N)nn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,pKi,9.34,JAK1
1352,CC(Nc1ccnc(-n2cnc3ccncc32)n1)c1ccccc1,pIC50,8.4,JAK2
3632,CN(c1ncnc2[nH]ccc12)C1CC2CCN(C(=O)Nc3nncs3)CC2C1,pIC50,6.83,JAK3
6464,Cc1nc2cnc3[nH]ccc3c2n1C1CCCNC1,pKi,6.82,JAK1
3379,CN(CC1(C#N)CC1)C1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,pKi,9.19,JAK2
6652,[C-]#[N+]C1CC(N2CCC2)CCC1n1cc(Nc2ccc(OC(F)F)nc2)c(C(N)=O)c1,pIC50,7.17,JAK2
1063,CC(C)NC1CCC(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)C(C#N)C1,pIC50,9.82,JAK1
2737,CCOC(=O)c1c[nH]c2ncnc(-c3cccc(Nc4nc(Cl)ns4)c3)c12,pIC50,8.04,JAK3
182,CC(=O)NC1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C(=O)N5CC(C#N)C5)C(C)(C)C)c4n3)cc21,pIC50,7.24,JAK1
117,CC(=O)N1CCC(CN2CC3CN(C(=O)Cn4cc(NC(=O)c5cnn6cccnc56)c(-c5cc(Cl)ccc5OC(F)F)n4)CC3C2)CC1,pKi,9.02,JAK2
7520,N#Cc1cc(F)c(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c(F)c1,pIC50,7.62,JAK3
6305,Cc1cccc(C)c1NC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,pIC50,7.48,JAK1
5023,COc1ccc(C(O)(CNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)C(F)(F)F)cc1,pIC50,8.92,JAK1
10348,N#CC1CC(NCC(F)F)CCC1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,pIC50,8.52,JAK1
6650,COc1ccc(C#N)cc1-c1nn(Cc2nncn2C)cc1NC(=O)c1cnn2cccnc12,pKi,7.19,TYK2
6338,Cc1ccccc1-c1nnn2cnc3[nH]ccc3c12,pIC50,7.7,JAK1
7258,N#CCC(=O)NCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.39,TYK2
3915,CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCS(=O)(=O)CC2)CC1,pIC50,7.71,JAK3
9463,N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccccc2F)CC1,pIC50,10.1,JAK1
8945,N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2cccc(C#N)n2)CC1,pIC50,8.52,JAK1
1360,CC(Nc1cccn2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc12)c1ccccc1N(C)S(C)(=O)=O,pIC50,6.38,JAK2
4315,CN1CCN(c2ccc(Nc3nc4c(NCc5cccnc5N(C)S(C)(=O)=O)cccn4n3)cc2)CC1,pIC50,6.29,JAK3
6223,Cc1cc(NC(=O)c2cnn3cccnc23)n(-c2cc(C#N)ccc2C)n1,pKi,8.24,JAK2
8484,N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(C(=O)OC2CCOCC2)CC1,pIC50,8.52,JAK1
194,CC(=O)NCCCN1CCC(n2cc(NC(=O)C(C(=N)N)=C3N=CC=CN3)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,pKi,9.14,JAK1
9673,Nc1nn2cccnc2c1C(=O)Nc1cn(C2CCN(CCCC(=O)NCc3ccccc3)CC2)nc1-c1cc(Cl)ccc1OC(F)F,pKi,9.28,JAK1
4471,CN1CCN(c2cccc(Nc3nc4c(Nc5ccccc5S(C)(=O)=O)cccn4n3)c2)CC1,pIC50,6.21,JAK1
1902,CC1CCN(C(=O)C2Cc3cc(Cl)ccc3O2)CC1N(C)c1ncnc2[nH]ccc12,pIC50,6.32,JAK3
522,CC(C)(C)OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3cc(F)cc(F)c3)n2)CC1,pIC50,8.7,JAK1
10031,NC(=O)c1cccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)c1,pKi,6.9,JAK3
8231,Fc1ccc(CCNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,8.41,JAK1
3867,CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCCC(CS(C)(=O)=O)C2)CC1,pIC50,7.69,JAK3
9941,N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)OCCCc2cccnc2)C1,pIC50,6.35,JAK2
8108,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(C(O)C(F)(F)F)cc2)n1,pIC50,8.7,JAK2
5762,Cc1c(CN2CCC(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C(C#N)C2)cnn1C,pIC50,6.95,JAK2
1242,CC(Nc1cc(-c2cnn(C)c2)cc(Nc2cnccn2)n1)c1ccc(F)cc1,pIC50,7.41,JAK3
1031,CC(C)N1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,pKi,9.15,JAK1
1014,CC(C)CS(=O)(=O)NC1CC(N(C)c2ncnc3[nH]ccc23)C1,pIC50,7.85,JAK1
8934,O=C(Nc1nc2cccc(-c3ccc(Cl)cc3)n2n1)C1CC1,pIC50,6.81,JAK1
1487,CC1(COC(=O)N2CCC(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C(C#N)C2)CC1,pIC50,6.02,JAK2
7842,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(F)c(Cl)c2)n1,pIC50,7.38,JAK2
7017,N#CC=C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.31,JAK3
9215,N#CCC(C1CC1)n1cc(C(N)=O)c(Nc2ccc3c(c2)CCS3(=O)=O)n1,pIC50,9.0,JAK1
2587,CCOC(=O)c1c[nH]c2ncnc(-c3ccc(Cl)c(N)c3)c12,pIC50,6.9,JAK2
32,C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCOCC4)cc3F)ncc2Cl)c1,pIC50,8.85,JAK3
8905,c1cncc(CNc2cccn3nc(Nc4ccc(OCCN5CCCC5)cc4)nc23)c1,pIC50,6.24,JAK2
2182,CCC1CN(C(=O)C2(C#N)CC2)CC1Nc1c(C(N)=O)cnn2cc(-c3cnn(CC(C)O)c3)nc12,pIC50,9.1,JAK1
5438,CS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1,pIC50,9.1,JAK1
2549,CCOC(=O)N1CCC(C#N)C(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1,pIC50,8.3,JAK1
5699,C[N+](C)(CCCc1ccccc1)C1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,pKi,8.92,JAK1
5843,Cc1cc(Nc2nc(NC(C)c3ccc(F)cn3)c(F)c(N3CCS(=O)(=O)CC3)n2)[nH]n1,pIC50,8.4,JAK3
784,CC(C)(C#N)CNC1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,pKi,9.13,JAK2
9519,N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)c2ccccc2)CC1,pIC50,8.22,JAK1
2250,CCCCN(CCOc1ccc(C)cc1)C1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,pKi,8.44,JAK2
4611,CN1Cc2ccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)cc2C1,pIC50,7.11,JAK3
6423,Cc1nc(C2CCCCC2)c2c3cc[nH]c3ncn12,pIC50,6.23,TYK2
8069,N#Cc1ccc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)cc1,pIC50,7.31,JAK2
3038,CN(C)C(=O)CN1CCC(CN2CCN(C(=O)Cn3cc(NC(=O)c4cnn5cccnc45)c(-c4cc(Cl)ccc4OC(F)F)n3)CC2)CC1,pKi,8.6,JAK2
3300,CN(C)S(=O)(=O)c1ccc(Nc2nn(C(CC#N)C3CC3)cc2C(N)=O)cc1,pIC50,8.52,JAK2
3251,CN(C)CC1CCCN(C(=O)Cn2cc(NC(=O)c3c(N)nn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)C1,pKi,8.93,JAK1
6892,N#CCCCN1CN(C2CCC(CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,pIC50,7.44,JAK2
10220,O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2ccc(Cl)cc21,pIC50,6.3,JAK2
9458,Fc1ccccc1CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.55,TYK2
9107,N#Cc1ccc2ncn(-c3ncc4[nH]c(=O)n(C5CCOc6c(F)cccc65)c4n3)c2c1,pIC50,9.0,JAK3
3746,COCC1CCN(S(=O)(=O)CC2CCC(N(C)c3ncnc4[nH]ccc34)CC2)C1,pIC50,8.77,JAK1
4527,CN1CN(C2CCC(C(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,pIC50,7.92,JAK2
4417,CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,pIC50,8.37,JAK2
8120,OC(CNC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)(c1ccc(Cl)cc1)C(F)(F)F,pIC50,8.46,JAK1
5429,CS(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)CC1,pIC50,11.05,JAK2
3154,CN(C)C1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)c(F)c3)n2)C(C#N)C1,pIC50,8.7,JAK1
3802,CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCC(O)(c3ccccc3)CC2)CC1,pIC50,8.13,JAK2
5166,COc1ccc2c(c1)C(=Cc1c[nH]cn1)C(=O)N2,pKi,6.3,JAK3
7787,O=C(NC1CCOCC1)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12,pIC50,6.59,JAK2
9498,Nc1n[nH]c2ccc(-c3ccccc3Cl)cc12,pIC50,6.43,JAK3
2205,CCC1CN(S(C)(=O)=O)CC1Nc1c(C(N)=O)cnn2cc(-c3cnn(CC(C)C)c3)cc12,pIC50,9.3,JAK3
9075,Clc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)o1,pIC50,8.8,JAK1
8784,N#CC1CCN(CC2CCOC2)CC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,pIC50,8.22,JAK1
6688,N#CC1(C(=O)N2CC(CF)C(Nc3c(C(N)=O)cnn4cc(-c5cnn(C6CC6)c5)nc34)C2)CC1,pIC50,8.43,JAK3
2348,CCCn1cc(-c2cn3ncc(C(N)=O)c(NC4CN(C(=O)C5(C#N)CC5)CC4CF)c3n2)cn1,pIC50,8.47,JAK1
7479,N#CC1CC12CCC(c1nnn3cnc4[nH]ccc4c13)CC2,pIC50,8.47,JAK1
8085,N#Cc1ccc(Nc2nn(C3CCC(O)CC3C#N)cc2C(N)=O)cc1,pIC50,9.3,JAK1
2565,C=C(C)C(=O)Nc1cc(C)cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,pIC50,9.72,JAK1
6769,N#CCC(=O)N1CCCC12CN(c1ncnc3[nH]ccc13)CCC2(F)F,pIC50,7.34,JAK3
4240,CN1CCN(c2cc(Oc3c(F)cccc3F)nc(-n3cnc4ccncc43)n2)CC1,pIC50,6.92,JAK3
8348,N#Cc1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,pIC50,6.51,JAK3
3488,CN(CCOc1ccccc1Br)C1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,pKi,8.5,JAK2
2032,CC1CN(c2ccc(C#N)cn2)CC1Nc1c(C(N)=O)cnn2cc(-c3cnn(CC(=O)N4CCC(F)(F)C4)c3)cc12,pIC50,9.22,JAK3
976,CC(C)CS(=O)(=O)N1CCCC(Nc2ncccc2-c2cnc3cc[nH]c3n2)C1,pKi,9.25,JAK3
2782,CCOc1ccc(N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)cn1,pIC50,7.34,JAK2
6209,CNc1ncc2cc(-c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)ccc2n1,pIC50,6.81,JAK1
4795,COC(=O)c1ccccc1CN1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,pIC50,6.4,JAK2
6770,N#CCC(=O)N1CCC(F)(F)C12CCN(c1ncnc3[nH]ccc13)C2,pIC50,8.18,JAK1
3102,CN(C)C(=O)CN1CCc2ccc(Nc3nc4c(-c5cc(F)ccc5OCC(F)F)cccn4n3)cc2CC1,pIC50,6.28,JAK2
4485,CN1CCN(c2cccc(Nc3nc4c(-c5ccc(N(C)S(C)(=O)=O)cc5)cccn4n3)c2)CC1,pIC50,7.59,JAK1
654,COc1cccc(-c2cccn3nc(Nc4ccc(C5CCN(C(=O)OC(C)(C)C)CC5)cc4)nc23)c1F,pIC50,6.28,JAK2
9822,N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)CC1,pIC50,7.46,JAK1
3280,CN(C)CCOC1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,pKi,8.77,JAK2
1075,CC(C)OCc1ccc2c(c1)c1c3c(c4c5cc(Br)ccc5n5c4c1n2CC(CO)C5)C(=O)NC3,pIC50,7.15,JAK1
7942,Fc1ccc(-c2cccn3nc(Nc4ccc(C5CCNCC5)cc4)nc23)cc1,pIC50,6.6,JAK1
3393,CN(CC1C2CN(C(=O)CO)CC21)c1ncnc2[nH]ccc12,pIC50,7.03,JAK1
299,COc1ccc(-c2cc3c(NC4CCN(C(=O)C(C)O)CC4(C)C)c(C(N)=O)cnn3c2)cn1,pIC50,8.48,JAK1
3851,CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCCC(C(=O)O)C2)CC1,pIC50,8.67,JAK1
4149,CN1CCCC(n2cc(NC(=O)c3c(N)nn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,pKi,9.06,JAK1
40,C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(CC(=O)NCC(F)(F)F)c3)ncc2Cl)c1,pIC50,9.3,JAK3
3757,CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCC(F)C2)CC1,pIC50,7.78,JAK2
4003,CN(c1ncc(C#N)cn1)C1CCN(c2ncnc3[nH]ccc23)C1,pIC50,8.03,JAK1
4111,CN1CCC(c2ccc(Nc3nc4c(-c5cccc(CN(C)S(C)(=O)=O)c5)cccn4n3)cc2)CC1,pIC50,6.67,JAK3
4286,CN1CCN(c2ccc(Nc3nc4c(C#Cc5ccccc5N(C)S(C)(=O)=O)cccn4n3)cc2)CC1,pIC50,7.16,JAK1
7747,Fc1ccc(CNCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1C(F)(F)F,pIC50,8.48,JAK2
3258,CN(C)CC1CCN(c2nc(-c3cc(Cl)ccc3OC(F)F)c(NC(=O)c3cnn4cccnc34)s2)CC1,pKi,8.69,JAK2
7100,N#CC(C#N)CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.17,TYK2
8547,N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2ccc(OC(F)F)cn2)CC1,pIC50,7.74,JAK2
3856,CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCCC(CN3CCCC3)C2)CC1,pIC50,6.9,JAK2
3001,CCn1cc(-c2cn3ncc(C(N)=O)c(NC4CN(C(=O)C5(C#N)CC5)CC4C)c3n2)cn1,pIC50,8.82,JAK1
6656,[C-]#[N+]C1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,7.64,JAK2
7288,c1cc2c(ncn3nnc(C4CCC(CNC5CCC5)CC4)c23)[nH]1,pIC50,7.85,JAK1
4918,COc1ncc(F)cc1C1CCCN1c1ccn2ncc(C(=O)NC3CCC(O)CC3)c2n1,pIC50,6.26,JAK1
389,Cn1nc(-c2cnc3[nH]cc(C(=O)NC(C(=O)N4CC(C#N)C4)C(C)(C)C)c3n2)c2ccc(Cl)cc21,pIC50,8.89,JAK2
1096,CC(C)S(=O)(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,pIC50,8.7,JAK1
10359,N#CC1COCCC1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,pIC50,7.85,JAK2
2612,C=CC(=O)Nc1cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)ccc1C,pIC50,10.48,JAK1
10196,N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCN(Cc2cc3ccccc3[nH]2)CC1,pIC50,9.7,JAK1
230,CC(=O)c1ccc(Nc2nn(C3CCC(N4CCC4)CC3C#N)cc2C(N)=O)cc1,pIC50,9.52,JAK1
110,CC(=O)N1CC2CC(Nc3nc(Nc4cnn(C)c4)ncc3Cl)CC2C1,pIC50,8.52,JAK1
4479,CN1CCN(c2cccc(Nc3nc4c(-c5ccc(C(F)(F)F)cc5)cccn4n3)c2)CC1,pIC50,6.68,JAK1
2865,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(C(=O)c3ccc(F)cc3)CC4)n[nH]c2c1,pIC50,8.89,JAK3
4363,CN1CCN(c2ccc(Nc3nc4c(-c5cccc(S(C)(=O)=O)c5)cccn4n3)cc2)CC1,pIC50,8.48,JAK2
350,CC(NC(=O)c1cnn2ccc(N3CC(O)CC3c3cccc(F)c3)nc12)C(F)(F)F,pIC50,6.17,JAK2
2916,CCc1ccc(C(F)(F)F)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(N)=O,pIC50,8.7,JAK2
8700,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)NCC3CC3)cc2)n1,pIC50,9.48,JAK1
6269,Cc1cccc(NC(=O)Cc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,pKi,6.2,JAK2
7761,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1F,pKi,7.0,JAK2
1754,CC1CC(CS(=O)(=O)N2CCC(CO)CC2)CCC1N(C)c1ncnc2[nH]ccc12,pIC50,7.49,JAK2
5466,CS(=O)(=O)NCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.92,JAK2
7726,FC(F)(F)c1cc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)ccc1Cl,pIC50,6.02,JAK3
5256,COc1ncc(-c2cc3c(NC4CN(C(=O)C5(C#N)CC5)CC4CF)c(C(N)=O)cnn3c2)cn1,pIC50,9.05,JAK1
93,CC(C#N)=C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.35,TYK2
4261,C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2OC)c1,pIC50,7.51,JAK1
4072,CN1CCC(COC(=O)C2CCN(C(=O)Cn3cc(NC(=O)c4cnn5cccnc45)c(-c4cc(Cl)ccc4OC(F)F)n3)CC2)CC1,pKi,9.29,JAK1
5042,COc1ccc(Nc2nc3c(Nc4ccccc4S(C)(=O)=O)cccn3n2)cc1,pIC50,7.89,JAK2
1464,CC1(O)CCC(Nc2c(C(N)=O)cnn3cc(-c4ccccc4)cc23)C1(C)C,pIC50,9.7,JAK3
735,CC(C)(C)c1ccc2[nH]c(-c3n[nH]c4ccccc34)nc2c1,pKi,7.3,JAK2
3850,CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCCC(C(=O)O)C2)CC1,pIC50,8.11,JAK2
5449,CS(=O)(=O)N1CCc2oc(-c3ccnc(Nc4ccc(OCCN5CCCC5)cc4)n3)cc2C1,pIC50,6.79,JAK1
3825,CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCC(Cc3ncccn3)CC2)CC1,pIC50,8.22,JAK3
8324,N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccc(Cl)cc2)CC1,pIC50,10.0,JAK1
8937,N#CC1CN(Cc2cccc(F)n2)CCC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,pIC50,8.7,JAK1
1481,CC1(O)CC(Nc2c(C(N)=O)cnn3cccc23)C(C)(C)C1,pIC50,7.21,JAK2
4591,CN1CN(C2CCC(COCCC#N)CC2)c2c(cnc3[nH]ccc23)C1=O,pIC50,9.07,JAK1
2529,CCOC(=O)CNC1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,pKi,9.11,JAK1
6159,Cc1ccc(NC(=O)N2CCCCC2)cc1N1CCc2nc(Nc3ccc(OCCN4CCCC4)cc3)ncc2C1,pIC50,9.0,JAK2
351,CC(OC(=O)N1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C(C#N)C1)C(F)(F)F,pIC50,6.41,JAK2
2898,CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(Cc3ccnc(C#N)c3)C4)n[nH]c2c1,pIC50,8.85,JAK1
6696,O=P(O)(O)CCC1C2CCC(CC2)C1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,pKi,6.21,JAK2
1803,CC1CC1NCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.17,JAK3
6897,O=C1c2cnc3[nH]ccc3c2N(C2CCC(CNCC(F)F)CC2)CN1C1CC1,pIC50,8.15,JAK1
8533,N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2cc(C(F)(F)F)ccn2)CC1,pIC50,7.12,JAK2
8752,N#CC1CN(Cc2cocn2)CCC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,pIC50,8.22,JAK1
9214,N#CCC(C1CC1)n1cc(C(N)=O)c(Nc2ccc3c(c2)CCS3(=O)=O)n1,pIC50,7.82,JAK2
7585,O=C(Nc1cnc2[nH]ccc2n1)NC1CCCCC1,pIC50,6.57,JAK3
6096,Cc1ccc(-c2cnc3[nH]cc(Cl)c3n2)c(NC2CCCN(S(=O)(=O)CC3CC3)C2)n1,pIC50,10.45,JAK3
1067,CC(C)NCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.38,TYK2
