,SMILES,measurement_type,measurement_value,Kinase_name
6591,C=CC(=O)Nc1ccc(CNc2nc(Nc3cnn(C)c3)ncc2Cl)cc1,pIC50,9.24,JAK3
6592,C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(C)c3)ncc2Cl)c1,pIC50,6.97,JAK2
6600,Cn1cc(-c2nc(NC3CCCCC3N)c(F)c3c2C(=O)NC3)cn1,pIC50,6.94,JAK1
6624,Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(OC(F)F)cc5)cc4)csc23)cn1,pKi,6.8,JAK3
6634,COc1ccccc1-c1c[nH]c2ncnc(-c3ccc4cn(C)nc4c3)c12,pIC50,8.16,JAK1
6635,COc1ccccc1-c1c[nH]c2ncnc(-c3ccc4cn(C)nc4c3)c12,pIC50,8.16,JAK3
6649,COc1ccc(C#N)cc1-c1nn(Cc2nncn2C)cc1NC(=O)c1cnn2cccnc12,pKi,8.59,JAK1
6651,COc1ccc(C#N)cc1-c1nn(Cc2nncn2C)cc1NC(=O)c1cnn2cccnc12,pKi,6.68,JAK3
6655,[C-]#[N+]C1CC(O)(C2CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,pIC50,7.89,JAK1
6657,[C-]#[N+]C1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,pIC50,9.4,JAK1
6658,[C-]#[N+]C1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(OC(F)(F)F)cc2)n1,pIC50,7.21,JAK2
6663,[C-]#[N+]C1CC(OCC2CC2)CCC1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,pIC50,8.7,JAK1
6665,[C-]#[N+]C1CCCCC1n1cc(C(N)=O)c(Nc2ccc(CC(=O)O)cc2)n1,pIC50,8.7,JAK1
6673,N#CCC(=O)N1CCCCC12CCN(c1ncnc3nc[nH]c13)C2,pIC50,7.11,JAK3
6674,N#CCC(=O)N1CCCC12CCCN(c1ncnc3nc[nH]c13)C2,pIC50,6.46,JAK1
6675,N#CCC(=O)N1CCCC12CCCN(c1ncnc3nc[nH]c13)C2,pIC50,6.46,JAK3
6677,N#CC1CCN(C(=O)C(NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,pIC50,9.36,JAK1
6681,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2cc(Cl)cc(Cl)c2)n1,pIC50,6.92,JAK2
6682,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2cc(Cl)cc(Cl)c2)n1,pIC50,7.74,JAK1
6683,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2cc(F)cc(Cl)c2)n1,pIC50,7.38,JAK2
6686,N#CC1(C(=O)N2CC(CF)C(Nc3c(C(N)=O)cnn4cc(-c5cnn(C(F)F)c5)nc34)C2)CC1,pIC50,7.86,JAK3
6703,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2cncc(Cl)c2)n1,pIC50,8.15,JAK1
6719,N#CCC(=O)N1CCCCC12CCN(c1c(Cl)cnc3[nH]ncc13)C2,pIC50,6.96,JAK3
6730,O=c1[nH]ccc2c(NC3CC4CCC3C4)ncnc12,pKi,6.8,JAK2
6735,O=c1[nH]ccc2c(NC3CCC3)ncnc12,pKi,6.92,JAK1
6738,N#CC1CCCC1Nc1ncnc2c(=O)[nH]ccc12,pKi,8.4,JAK2
6745,O=c1[nH]ccc2c(NC3CCCCCC3)ncnc12,pKi,6.4,JAK1
6750,O=c1[nH]ccc2c(NCC3CCCC3)ncnc12,pKi,6.26,JAK2
6754,NC(=O)c1cnc2[nH]ccc2c1NC1C2CC3CC1CC(O)(C3)C2,pIC50,8.32,JAK2
6757,NC(=O)c1cnc2[nH]ccc2c1NC1C2CC3CC1CC(O)(C3)C2,pIC50,9.15,JAK3
6759,N#CCC(=O)N1CCC(Nc2c(C(N)=O)cnc3[nH]ccc23)CC1,pIC50,7.34,JAK1
6762,N#Cc1cnc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)cn1,pIC50,8.44,JAK1
6768,N#CCC(=O)N1CCCC12CN(c1ncnc3[nH]ccc13)CCC2(F)F,pIC50,7.34,JAK1
6773,N#CCC(=O)N1CC(F)(F)C12CCN(c1ncnc3[nH]ccc13)C2,pIC50,8.29,JAK1
6777,N#CC1(C(=O)N2CCCC23CCN(c2ncnc4[nH]ccc24)C3)CC1,pIC50,7.14,JAK1
6778,N#CC1(C(=O)N2CCCC23CCN(c2ncnc4[nH]ccc24)C3)CC1,pIC50,7.14,JAK3
6786,N#CCCNC(=O)N1CCCC12CCN(c1ncnc3[nH]ccc13)C2,pIC50,6.62,JAK3
6793,N#CCC(=O)N1CCC(F)(F)C12CCCN(c1ncnc3[nH]ccc13)C2,pIC50,8.17,JAK1
6794,N#CCC(=O)N1CCC(F)(F)C12CCCN(c1ncnc3[nH]ccc13)C2,pIC50,8.17,JAK3
6796,N#CCC(=O)N1CC(F)(F)C12CCCN(c1ncnc3[nH]ccc13)C2,pIC50,8.48,JAK1
6797,N#CCC(=O)N1CC(F)(F)C12CCCN(c1ncnc3[nH]ccc13)C2,pIC50,8.48,JAK3
6801,N#CCC(=O)N1CCCCC12CCCN(c1ncnc3[nH]ccc13)C2,pIC50,7.89,JAK3
6802,N#CCC(=O)N1CCCC12CCCN(c1ncnc3[nH]ccc13)C2,pIC50,8.33,JAK2
6805,O=C(CO)N1CCCC12CCCN(c1ncnc3[nH]ccc13)C2,pIC50,7.17,JAK1
6806,O=C(CO)N1CCCC12CCCN(c1ncnc3[nH]ccc13)C2,pIC50,7.17,JAK3
6807,N#CCNC(=O)N1CCCC12CCCN(c1ncnc3[nH]ccc13)C2,pIC50,8.0,JAK1
6809,N#CCCNC(=O)N1CCCC12CCCN(c1ncnc3[nH]ccc13)C2,pIC50,7.51,JAK1
6814,c1nc(N2CCCCC2)c2cc[nH]c2n1,pIC50,6.68,JAK1
6820,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,pIC50,9.92,JAK2
6824,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,pIC50,9.4,TYK2
6825,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,pKi,9.3,TYK2
6829,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CCN(C(=O)c3ccnc(C(F)(F)F)c3F)CC2)C1,pIC50,8.3,JAK1
6830,O=c1[nH]c(C2CCCCC2)c2c3cc[nH]c3ncn12,pIC50,7.34,JAK2
6837,S=c1[nH]c(C2CCCCC2)c2c3cc[nH]c3ncn12,pIC50,6.37,JAK3
6840,O=C1c2cnc3[nH]ccc3c2N(C2CCC(CF)CC2)CN1C1CC1,pIC50,6.96,TYK2
6844,N#CCN1CN(C2CCC(CF)CC2)c2c(cnc3[nH]ccc23)C1=O,pIC50,7.31,TYK2
6846,O=C1c2cnc3[nH]ccc3c2N(C2CCC(CN3CCCS3(=O)=O)CC2)CN1C1CC1,pIC50,8.12,JAK2
6857,N#CCN1CN(C2CCC(CNC3(C(F)(F)F)CC3)CC2)c2c(cnc3[nH]ccc23)C1=O,pIC50,8.72,JAK1
6858,N#CCN1CN(C2CCC(CNC3(C(F)(F)F)CC3)CC2)c2c(cnc3[nH]ccc23)C1=O,pIC50,7.35,TYK2
6860,N#CCN1CN(C2CCC(CNC3CC3)CC2)c2c(cnc3[nH]ccc23)C1=O,pIC50,6.89,JAK2
6862,N#CCN1CN(C2CCC(CNC3CC3)CC2)c2c(cnc3[nH]ccc23)C1=O,pIC50,6.89,TYK2
6867,N#CCNCC1CCC(N2CN(C3CC3)C(=O)c3cnc4[nH]ccc4c32)CC1,pIC50,7.48,JAK3
6868,N#CCNCC1CCC(N2CN(CC(F)(F)F)C(=O)c3cnc4[nH]ccc4c32)CC1,pIC50,7.36,JAK2
6869,N#CCNCC1CCC(N2CN(CC(F)(F)F)C(=O)c3cnc4[nH]ccc4c32)CC1,pIC50,8.49,JAK1
6875,O=C1c2cnc3[nH]ccc3c2N(C2CCC(CNCC(F)(F)F)CC2)CN1C1CC1,pIC50,7.52,JAK3
6878,N#CCN1CN(C2CCC(CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,pIC50,7.24,TYK2
6882,O=C1c2cnc3[nH]ccc3c2N(C2CCC(CNCC(F)(F)F)CC2)CN1CC(F)(F)F,pIC50,6.64,TYK2
6887,O=C1c2cnc3[nH]ccc3c2N(C2CCC(CNCC(F)(F)F)CC2)CN1CC1CC1,pIC50,7.37,JAK3
6889,O=C1c2cnc3[nH]ccc3c2N(C2CCC(CNCC(F)(F)F)CC2)CN1CC1CCCO1,pIC50,7.92,JAK1
6894,N#CCCCN1CN(C2CCC(CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,pIC50,6.7,TYK2
6898,O=C1c2cnc3[nH]ccc3c2N(C2CCC(CNCC(F)F)CC2)CN1C1CC1,pIC50,6.54,TYK2
6922,O=C1NCN(C2CCC(CNC3(C(F)(F)F)CC3)CC2)c2c1cnc1[nH]ccc21,pIC50,7.72,TYK2
6935,O=C1NCN(C2CCC(CNCC(F)(F)F)CC2)c2c1cnc1[nH]ccc21,pIC50,7.62,JAK3
6951,N#CCC(=O)N1CCCC(n2c(=O)[nH]c3cnc4[nH]ccc4c32)C1,pIC50,7.77,JAK2
6955,O=c1[nH]c2cnc3[nH]ccc3c2n1C1CCOCC1,pIC50,6.57,JAK1
6963,OCC(O)c1nc2cnc3[nH]ccc3c2n1C1CCCCC1,pKi,7.7,JAK2
6979,N#CCCNC1CCC(n2nnc3cnc4[nH]ccc4c32)CC1,pKi,7.68,JAK2
6981,N#CCCNC1CCC(n2nnc3cnc4[nH]ccc4c32)CC1,pKi,7.1,TYK2
6983,OC1CCC(n2nnc3cnc4[nH]ccc4c32)CC1,pKi,7.49,JAK2
6990,N#CCCN1CCC(n2nnc3cnc4[nH]ccc4c32)CC1,pKi,8.68,JAK1
6991,c1cc2c(ncc3nnn(C4CCNCC4)c32)[nH]1,pKi,6.17,JAK2
6992,c1cc2c(ncc3nnn(C4CCNCC4)c32)[nH]1,pKi,6.68,JAK1
6998,c1cc2c(ncn3cnc(C4CCCCC4)c23)[nH]1,pIC50,7.77,JAK2
6999,c1cc2c(ncn3cnc(C4CCCCC4)c23)[nH]1,pIC50,7.85,JAK1
7003,N#CCC(=O)N1CCCC(c2ncn3cnc4[nH]ccc4c23)C1,pIC50,7.89,JAK1
7005,N#CCC(=O)N1CCCC(c2ncn3cnc4[nH]ccc4c23)C1,pIC50,6.54,JAK3
7010,c1cc2c(ncn3nnc(C4CC5CCC4C5)c23)[nH]1,pIC50,7.89,JAK2
7015,N#CC=C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.64,JAK1
7024,FC1(F)CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.03,JAK3
7027,N#CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.39,TYK2
7029,NC(=O)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.0,JAK1
7034,O=C(C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)N1CC(O)C1,pIC50,6.6,JAK2
7041,O=C(C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)N1CCC(O)C1,pIC50,6.04,JAK2
7044,O=C(NC1CC1)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.38,JAK1
7058,O=C(NCCO)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.48,TYK2
7060,FC(F)(F)C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.33,JAK1
7073,N#CC=CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.27,JAK3
7077,ON=CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.1,JAK3
7079,O=CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.48,JAK1
7097,O=C(CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)NCC(F)(F)F,pIC50,7.0,JAK3
7099,N#CC(C#N)CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.59,JAK1
7101,N#CC(C#N)CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.77,JAK3
7108,ClCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.92,TYK2
7117,ICC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.27,JAK3
7133,N#CCN(CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)C(=O)CC(F)(F)F,pIC50,7.27,JAK3
7136,N#CCN(CC1CC1)CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.96,TYK2
7153,OCCN(CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)C1CCCCC1,pIC50,6.21,TYK2
7154,OCCN(CCO)CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.96,JAK2
7166,N#CC1CN(CC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)C1,pIC50,8.11,JAK1
7172,O=C(NCC(F)(F)F)C1CN(CC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)C1,pIC50,6.06,JAK3
7173,O=C(O)C1CN(CC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)C1,pIC50,7.47,JAK2
7180,FC1CN(CC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)C1,pIC50,6.32,JAK3
7187,FC1(F)CCN(CC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)C1,pIC50,7.48,JAK2
7193,N#CC1CCN(CC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)C1,pIC50,6.44,TYK2
7199,O=C(NC1CCN(CC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)C1)C(F)(F)F,pIC50,7.24,JAK2
7205,OC1CCN(CC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)C1,pIC50,6.49,JAK3
7206,FC1(F)CCN(CC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)CC1,pIC50,7.0,JAK2
7208,FC1(F)CCN(CC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)CC1,pIC50,6.01,JAK3
7220,OC1CCN(CC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)CC1,pIC50,6.37,TYK2
7221,c1cc2c(ncn3nnc(C4CCC(CN5CCC5)CC4)c23)[nH]1,pIC50,7.46,JAK2
7231,N#CCCN1CCN(CC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)CC1,pIC50,6.72,JAK2
7233,N#CCCN1CCN(CC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)CC1,pIC50,6.12,TYK2
7257,N#CCC(=O)NCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.39,JAK1
7270,FC(F)(F)C1(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)CC1,pIC50,6.57,TYK2
7273,OCC1(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)CC1,pIC50,8.15,JAK1
7276,c1cc2c(ncn3nnc(C4CCC(CNC56CC(C5)C6)CC4)c23)[nH]1,pIC50,7.0,JAK2
7285,OC1CCC(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)CC1,pIC50,6.54,JAK2
7286,OC1CCC(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)CC1,pIC50,7.34,JAK1
7293,c1cc2c(ncn3nnc(C4CCC(CNC5CCCC5)CC4)c23)[nH]1,pIC50,6.49,TYK2
7297,O=C1OCCC1NCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.28,JAK3
7299,O=C1SCCC1NCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.96,JAK1
7301,O=C1SCCC1NCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.85,JAK3
7318,O=C(CNCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)NCC(F)(F)F,pIC50,7.23,JAK2
7319,O=C(CNCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)NCC(F)(F)F,pIC50,8.0,JAK1
7320,O=C(CNCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)NCC(F)(F)F,pIC50,6.49,TYK2
7332,FC(F)(Br)CNCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.0,TYK2
7337,FC(F)(F)CNCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.96,JAK3
7338,FC(F)CNCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.82,JAK2
7349,OC1CCCCC1CNCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.35,JAK2
7352,c1cc2c(ncn3nnc(C4CCC(CNCC5CCCO5)CC4)c23)[nH]1,pIC50,6.92,JAK2
7362,FC(F)(F)CCNCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.57,TYK2
7364,FCCNCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.44,JAK2
7365,FCCNCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.55,JAK1
7367,FCCNCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.55,JAK3
7371,O=C1NCCN1CCNCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.04,JAK3
7382,OCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.85,JAK2
7399,O=S(=O)(CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)NC1CC1,pIC50,8.11,JAK1
7407,O=S(=O)(CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)NCC(F)(F)F,pIC50,8.24,JAK1
7413,NC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.82,JAK2
7429,c1cc2c(ncn3nnc(C4CCC(N5CCOCC5)CC4)c23)[nH]1,pIC50,6.26,TYK2
7431,FC(F)(F)C(NC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)C(F)(F)F,pIC50,7.38,JAK1
7432,FC(F)(F)C(NC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)C(F)(F)F,pIC50,6.08,TYK2
7438,N#CCNC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.21,JAK1
7439,N#CCNC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.42,TYK2
7443,FC(F)(F)C(F)(F)CNC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.89,JAK2
7445,FC(F)(F)C(F)(F)CNC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.77,TYK2
7447,FC(F)(Br)CNC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.55,JAK2
7449,FC(F)(Br)CNC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.89,TYK2
7451,FC(F)(F)CNC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.0,JAK2
7462,N#CCCNC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.82,JAK1
7467,c1cc2c(ncn3nnc(C4CCC(NN5CCOCC5)CC4)c23)[nH]1,pIC50,7.68,JAK1
7489,c1cc2c(ncn3nnc(C4CCCCCC4)c23)[nH]1,pIC50,7.07,JAK3
7492,O=C(CC(F)(F)F)N1CCCC(c2nnn3cnc4[nH]ccc4c23)C1,pIC50,6.24,TYK2
7494,O=C(Nc1nncs1)N1CCCC(c2nnn3cnc4[nH]ccc4c23)C1,pIC50,7.72,JAK1
7496,O=C(Nc1nncs1)N1CCCC(c2nnn3cnc4[nH]ccc4c23)C1,pIC50,6.48,JAK3
7497,c1cc2c(ncn3nnc(C4CCCN(Cc5cncs5)C4)c23)[nH]1,pIC50,6.57,JAK2
7509,N#CCN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.72,JAK2
7510,N#CCN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,8.28,JAK1
7511,N#CCN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.85,TYK2
7516,FC(F)(F)CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.36,JAK3
7518,N#Cc1cc(F)c(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c(F)c1,pIC50,9.49,JAK1
7527,Brc1csc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c1,pIC50,8.0,JAK2
7537,c1cc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)ccn1,pIC50,7.46,JAK2
7544,Clc1cnccc1CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,6.39,JAK3
7552,Brc1ncc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)s1,pIC50,7.82,JAK3
7555,Clc1ncc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)s1,pIC50,7.04,TYK2
7562,c1cc2c(ncn3nnc(C4CCN(Cc5cncs5)CC4)c23)[nH]1,pIC50,7.38,JAK3
7574,c1csc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)n1,pIC50,7.27,JAK2
7579,c1cc2c(ncc3cnc(C4CCCCC4)n32)[nH]1,pIC50,8.0,JAK1
7581,c1cc2c(ncc3nnc(C4CCCCC4)n32)[nH]1,pIC50,7.52,JAK1
7586,N#CCC(=O)N1CCCC(NC(=O)Nc2cnc3[nH]ccc3n2)C1,pIC50,6.74,JAK2
7590,O=C(Nc1cnc2[nH]ccc2n1)NC1CCCN(CC(F)(F)F)C1,pIC50,7.54,JAK1
7593,N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCN(Cc2cccc(=O)[nH]2)CC1,pIC50,9.0,JAK1
7603,O=C1Nc2ccc(C(=O)c3cccs3)cc2C1=Cc1ccc[nH]1,pIC50,7.59,JAK3
7604,O=C1Nc2ccc(C(O)c3cccs3)cc2C1=Cc1ccc[nH]1,pIC50,6.72,JAK1
7606,O=C1Nc2ccc([N+](=O)[O-])cc2C1=Cc1ccc[nH]1,pIC50,6.15,JAK1
7608,O=C1Nc2ccc(-c3cccnc3)cc2C1=Cc1ccc[nH]1,pIC50,6.22,JAK2
7615,O=C1Nc2cc(-c3ccc(O)cc3)ccc2C1=Cc1ccc[nH]1,pKi,8.3,JAK2
7621,O=C1C=C(NC(=O)c2c(Cl)cccc2Cl)CC=N1,pKi,7.22,JAK2
7623,O=C(Nc1cc[nH]c(=O)c1)c1c(Cl)cccc1Cl,pKi,7.22,JAK2
7657,N#Cc1cnc(Nc2cc(N)ncn2)c2sc(-c3c(F)cccc3Cl)nc12,pKi,9.4,JAK2
7658,N#Cc1cnc(Nc2cc(N)ncn2)c2sc(-c3c(F)cccc3Cl)nc12,pKi,9.4,TYK2
7660,O=C(Nc1ncnc2nc(-c3c(Cl)cccc3Cl)sc12)C1CC1,pKi,8.21,TYK2
7670,OCc1ccnc(Nc2nccc3nc(-c4c(Cl)cccc4Cl)sc23)c1,pKi,9.52,TYK2
7673,Nc1nc(Nc2ccc(C(=O)O)cc2)nn1C(=O)c1c(F)cccc1F,pIC50,7.35,JAK1
7697,N#Cc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c(F)c1,pIC50,6.82,TYK2
7709,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)CC1,pIC50,6.51,TYK2
7711,Oc1cc(O)cc(C=Cc2ccc(O)c(O)c2)c1,pKi,6.0,JAK3
7721,N#Cc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1C(F)(F)F,pIC50,8.27,JAK1
7728,Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1C(F)(F)F,pIC50,8.07,JAK1
7738,Fc1cc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)ccc1C(F)(F)F,pIC50,6.77,JAK3
7742,Fc1cc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)ccc1Cl,pIC50,7.1,JAK3
7743,Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1F,pIC50,7.64,JAK2
7745,Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1F,pIC50,6.31,TYK2
7756,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1Cl,pKi,6.0,JAK3
7759,Fc1cc(Cl)ccc1CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,pIC50,7.01,TYK2
7770,Nc1ccn2ncc(C(=O)Nc3ccnn3-c3cc(Cl)ccc3Cl)c2n1,pKi,7.6,JAK3
7783,O=C(NC1CCC(O)CC1)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12,pIC50,6.97,JAK2
7801,N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(Nc2cc(F)ccc2F)CC1,pIC50,7.85,JAK1
7804,N#Cc1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1C#N,pIC50,7.35,JAK2
7810,N#Cc1cc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)ccc1F,pIC50,7.22,JAK2
7811,N#Cc1cc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)ccc1F,pIC50,7.77,JAK1
7814,N#Cc1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1C(F)(F)F,pIC50,6.43,TYK2
7816,Fc1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1C(F)(F)F,pIC50,7.51,JAK1
7825,N#CC1CC(N2CCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,pIC50,8.7,JAK1
7828,N#CC1CC(NCC(F)F)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,pIC50,7.46,JAK2
7833,N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)c(F)c2)n1,pIC50,8.7,JAK1
7836,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)c(CO)c2)n1,pIC50,8.3,JAK2
7847,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(F)c(F)c2)n1,pIC50,8.4,JAK1
7851,N#CC1CCOCC1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,pIC50,9.7,JAK1
7855,FC(F)(F)Oc1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c(Cl)c1,pIC50,6.89,JAK1
7860,NC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)cc2c1[nH]c1ccc(C(=O)N3CCOCC3)cc12,pIC50,7.51,TYK2
7865,N#CC1CCN(Cc2cccnc2F)CC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,pIC50,9.0,JAK1
7872,N#CCC(N1CCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1)C(F)(F)F,pIC50,9.64,JAK3
7875,N#CCC1(N2CCCC(Nc3ncccc3-c3cnc4[nH]ccc4n3)C2)COC1,pKi,10.3,JAK1
7876,N#CCC1(N2CCCC(Nc3ncccc3-c3cnc4[nH]ccc4n3)C2)COC1,pIC50,10.0,JAK3
